candidate_id,selected_occupation,skill,importance,level,candidate_evidence,skill_gap_priority,demand_percentage,prescriptive_priority_score,prescriptive_priority_percentage,skill_priority_rank,cip_program_count,cip_pathway_available,cip_status,education_action,priority_level,demand_level,prescriptive_action
Candidate_009,Bookkeeper,Active Listening,3.25,3.75,0.0,0.7,29.92,0.54,53.97,1,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (53.97%). Review mapped CIP education pathways for this occupation.
Candidate_009,Bookkeeper,Mathematics,3.38,3.38,0.0,0.6759999999999999,29.92,0.525,52.53,2,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Mathematics as a medium-priority skill gap (52.53%). Review mapped CIP education pathways for this occupation.
Candidate_009,Bookkeeper,Critical Thinking,3.25,3.25,0.0,0.65,29.92,0.51,50.97,3,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Critical Thinking as a medium-priority skill gap (50.97%). Review mapped CIP education pathways for this occupation.
Candidate_009,Continuing Care Assistant,Active Listening,3.62,3.0,0.0,0.6619999999999999,43.96,0.573,57.3,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (57.30%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Continuing Care Assistant,Monitoring,3.25,3.0,0.0,0.625,43.96,0.551,55.08,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (55.08%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Continuing Care Assistant,Critical Thinking,3.12,3.12,0.0,0.624,43.96,0.55,55.02,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Critical Thinking as a medium-priority skill gap (55.02%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Delivery Driver,Active Listening,3.12,2.88,0.0,0.6,37.05,0.508,50.82,1,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (50.82%). Review mapped CIP education pathways for this occupation.
Candidate_009,Delivery Driver,Speaking,3.12,2.88,0.0,0.6,37.05,0.508,50.82,1,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Speaking as a medium-priority skill gap (50.82%). Review mapped CIP education pathways for this occupation.
Candidate_009,Delivery Driver,Monitoring,3.12,2.75,0.0,0.587,37.05,0.5,50.04,2,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (50.04%). Review mapped CIP education pathways for this occupation.
Candidate_009,"Driver, Truck",Monitoring,3.12,3.0,0.0,0.612,88.8,0.722,72.24,1,1,True,CIP pathway available,Review mapped CIP education pathways,High,High,Prioritize developing Monitoring. The skill gap has high prescriptive priority (72.24%) and the occupation has high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_009,"Driver, Truck",Active Listening,2.88,3.0,0.0,0.588,88.8,0.708,70.8,2,1,True,CIP pathway available,Review mapped CIP education pathways,High,High,Prioritize developing Active Listening. The skill gap has high prescriptive priority (70.80%) and the occupation has high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_009,"Driver, Truck",Critical Thinking,3.0,2.88,0.0,0.588,88.8,0.708,70.8,2,1,True,CIP pathway available,Review mapped CIP education pathways,High,High,Prioritize developing Critical Thinking. The skill gap has high prescriptive priority (70.80%) and the occupation has high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_009,Food Service Supervisor,Monitoring,3.88,4.0,0.0,0.788,68.33,0.746,74.61,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Monitoring. The skill gap has high prescriptive priority (74.61%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Food Service Supervisor,Speaking,3.88,4.0,0.0,0.788,68.33,0.746,74.61,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Speaking. The skill gap has high prescriptive priority (74.61%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Food Service Supervisor,Critical Thinking,3.12,3.75,0.0,0.687,68.33,0.686,68.55,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Critical Thinking as a medium-priority skill gap (68.55%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Information Technology (IT) Analyst,Active Learning,3.75,4.75,0.0,0.85,26.64,0.617,61.66,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Active Learning as a medium-priority skill gap (61.66%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Information Technology (IT) Analyst,Active Listening,4.0,4.12,0.0,0.812,26.64,0.594,59.38,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (59.38%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Information Technology (IT) Analyst,Critical Thinking,4.0,4.12,0.0,0.812,26.64,0.594,59.38,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Critical Thinking as a medium-priority skill gap (59.38%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Inside Sales Representative,Active Listening,3.75,3.75,0.0,0.75,86.44,0.796,79.58,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Active Listening. The skill gap has high prescriptive priority (79.58%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Inside Sales Representative,Speaking,3.75,3.12,0.0,0.687,86.44,0.758,75.8,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Speaking. The skill gap has high prescriptive priority (75.80%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Inside Sales Representative,Critical Thinking,3.12,3.12,0.0,0.624,86.44,0.72,72.02,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Critical Thinking. The skill gap has high prescriptive priority (72.02%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Licensed Practical Nurse (L.P.N.),Active Listening,3.88,4.0,0.0,0.788,30.39,0.594,59.44,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (59.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Licensed Practical Nurse (L.P.N.),Monitoring,3.88,4.0,0.0,0.788,30.39,0.594,59.44,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (59.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Licensed Practical Nurse (L.P.N.),Speaking,3.88,4.0,0.0,0.788,30.39,0.594,59.44,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Speaking as a medium-priority skill gap (59.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Office Administrator,Active Listening,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_009,Office Administrator,Monitoring,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_009,Office Administrator,Speaking,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Speaking as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_009,Office Manager,Monitoring,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (69.14%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_009,Office Manager,Speaking,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Speaking as a medium-priority skill gap (69.14%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
